,Job info,Skills,location
2409,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Hyderabad/ Secunderabad (Andhra Pradesh), Kurnool (Andhra Pradesh), Rajahmundry (Andhra Pradesh), Vijayawada (Andhra Pradesh), Visakhapatnam (Andhra Pradesh)"
2410,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Kota (Rajasthan), Udaipur (Rajasthan), Agra (Uttar Pradesh), Aligarh (Uttar Pradesh), Allahabad (Uttar Pradesh)"
2411,"['Job Function: Operations/Customer Service/Telecalling/Backend,Ticketing/Reservation/Travel Agent/Airlines', 'Industry: CRM/CallCentres/BPO/ITES/Med.Trans,  Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Any Process - Domestic BPO Type,Air Hostess,Cabin Crew,Ground Staff', 'Role:               Travel Agent, Air Hostess/ Flight Steward/ Cabin Crew, Flight Services Manager, Ground Staff/ Ground Attendant', 'Qualification:                         CA (Chartered Accountant),  CS (Company Secretary),  ICWA,  M.Arch. (Architecture),  M.Com. (Commerce),  M.Ed. (Education),  M.Pharm. (Pharmacy),  M.Phil. (Philosophy),  M.Sc. (Science),  MA (Arts),  MBA/ PGDM,  MCA/ PGDCA,  MD/ MS (Medicine),  ME/ M.Tech./ MS (Engg/ Sciences),  Master of Dental Surgery (MDS),  ML/ LLM (Law)                                                                                       Any Graduate', 'CA (Chartered Accountant),  CS (Company Secretary),  ICWA,  M.Arch. (Architecture),  M.Com. (Commerce),  M.Ed. (Education),  M.Pharm. (Pharmacy),  M.Phil. (Philosophy),  M.Sc. (Science),  MA (Arts),  MBA/ PGDM,  MCA/ PGDCA,  MD/ MS (Medicine),  ME/ M.Tech./ MS (Engg/ Sciences),  Master of Dental Surgery (MDS),  ML/ LLM (Law)', 'Any Graduate', 'Employment Type:               Full Time']","['Ground staff ', 'Air ticketing ', 'Cabin crew ', 'Passport checking ', 'Reservations ', 'Airline ', 'Screening ', 'Data Centre Operation ', 'Back Office ', 'back office executive ', 'account executive ']","Mangalore (Karnataka), Mysoru/ Mysore (Karnataka), Bhopal (Madhya Pradesh), Gwalior (Madhya Pradesh), Indore (Madhya Pradesh)"
2412,"['Job Function: Bio Tech/R&D/Scientist', 'Industry: Biotechnology/Pharmaceutical/Medicine,  Manufacturing/Industrial', 'Specialization:Clinical Research', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['data management ', 'regulatory ', 'gcp ', 'crf ', 'query management ', 'validation ', 'edc ', 'clinical data management ', 'biological sciences ', 'clinical ', 'clinical development ']",Japan (Japan)
2413,"['Job Function: Hotel/Restaurant,Front Office Staff/Secretarial/Computer Operator', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality,  Marine/Aviation/Military/Mining/Shipping', 'Specialization:Front Desk,Ground Staff,Data entry,Front Office', 'Role:               Cashier, Front Office/ Customer Relations - Executive, Computer Operator/ Data Entry Operator, Fresher', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['DATA Entry ', 'computer operator ', 'office assistant ', 'receptionist ', 'back office assistant ', 'Case Counter ', 'Food Counter ', 'Luggage Counter ', 'Front Desk ', 'front office ', 'Store Boy ']","Haridwar (Uttaranchal), Nainital (Uttaranchal), Roorkee (Uttaranchal), Rudrapur (Uttaranchal), UTTARANCHAL (Uttaranchal)"
2414,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Alwar (Rajasthan), Bikaner (Rajasthan), Jaipur (Rajasthan), Jaisalmer (Rajasthan), Jodhpur (Rajasthan)"
2415,"['Job Function: Hotel/Restaurant,Front Office Staff/Secretarial/Computer Operator', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality,  Marine/Aviation/Military/Mining/Shipping', 'Specialization:Front Desk,Ground Staff,Data entry,Front Office', 'Role:               Cashier, Front Office/ Customer Relations - Executive, Computer Operator/ Data Entry Operator, Fresher', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['DATA Entry ', 'computer operator ', 'office assistant ', 'receptionist ', 'back office assistant ', 'Case Counter ', 'Food Counter ', 'Luggage Counter ', 'Front Desk ', 'front office ', 'Store Boy ']","Haridwar (Uttaranchal), Nainital (Uttaranchal), Roorkee (Uttaranchal), Rudrapur (Uttaranchal), UTTARANCHAL (Uttaranchal)"
2416,"['Job Function: Marketing/MR/Media Planning', 'Industry: Logistics/Freight Forward/Distribution/Courier,  Marine/Aviation/Military/Mining/Shipping', 'Specialization:Business Analyst,Events & conferences,Marketing Strategy,Product /Brand Management', 'Qualification:                         MBA/ PGDM                                                                     (Advertising/Mass Communication,  Marketing                                                )                                                                 BBA/ BBM/ BBS', 'MBA/ PGDM                                                                     (Advertising/Mass Communication,  Marketing                                                )', 'BBA/ BBM/ BBS', 'Employment Type:               Full Time']","['brand management ', 'marketing management ', 'advertising ', 'campaigns ', 'consumer reactions ', 'Events Exhibition ', 'social media ', 'data analytics ', 'CRM ', 'Communication Strategies', 'Communication Strategies']",Mumbai (Maharashtra)
2417,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Pathankot (Punjab), Patiala (Punjab), Ropar (Punjab), Sangrur (Punjab), Ajmer (Rajasthan)"
2418,"['Job Function: Hotel/Restaurant,Front Office Staff/Secretarial/Computer Operator', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality,  Marine/Aviation/Military/Mining/Shipping', 'Specialization:Front Desk,Ground Staff,Data entry,Front Office', 'Role:               Cashier, Front Office/ Customer Relations - Executive, Computer Operator/ Data Entry Operator, Fresher', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['DATA Entry ', 'computer operator ', 'office assistant ', 'receptionist ', 'back office assistant ', 'Case Counter ', 'Food Counter ', 'Luggage Counter ', 'Front Desk ', 'front office ', 'Store Boy ']","Haridwar (Uttaranchal), Nainital (Uttaranchal), Roorkee (Uttaranchal), Rudrapur (Uttaranchal), UTTARANCHAL (Uttaranchal)"
2419,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Pune (Maharashtra), Thane (Maharashtra), Bhubaneshwar (Orissa), Puri (Orissa), Rourkela (Orissa)"
2420,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Chandigarh (Punjab), Gurdaspur (Punjab), Jalandhar (Punjab), Ludhiana (Punjab), Mohali (Punjab)"
2421,"['Job Function: Hotel/Restaurant,Front Office Staff/Secretarial/Computer Operator', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality,  Marine/Aviation/Military/Mining/Shipping', 'Specialization:Front Desk,Ground Staff,Data entry,Front Office', 'Role:               Cashier, Front Office/ Customer Relations - Executive, Computer Operator/ Data Entry Operator, Fresher', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['DATA Entry ', 'computer operator ', 'office assistant ', 'receptionist ', 'back office assistant ', 'Case Counter ', 'Food Counter ', 'Luggage Counter ', 'Front Desk ', 'front office ', 'Store Boy ']","Saharanpur (Uttar Pradesh), Varanasi / Banaras (Uttar Pradesh), UTTAR PRADESH (Uttar Pradesh), Dehradun (Uttaranchal), Haldwani (Uttaranchal)"
2422,"['Job Function: Accounting/Tax/Company Secretary/Audit,Banks/Insurance/Financial Services', 'Industry: Banking,  Government Sector', 'Specialization:Securities,Banking -General,Debt Issue Mgmt,Insurance Advisor', 'Role:               Accounts Manager, Bank Accountant, Cashier, Finance Manager', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Back Office Support ', 'senior officer ', 'DATA ENTRY ', 'computer operator ', 'cashier ', 'accounts assistant ', 'csa ', 'field executive ', 'recovery agent ']","Durgapur (West Bengal), Haldia (West Bengal), Kolkata (West Bengal), Midnapur (West Bengal), WEST BENGAL (West Bengal)"
2423,"['Job Function: Marketing/MR/Media Planning,Sales/Business Development', 'Industry: Advertising/PR/Event Management', 'Specialization:Direct marketing,Advertising/Media/Arts', 'Role:               Media Planning - Executive/ Officer, PR/ Media Relations - Executive, Marketing Executive, Online/ Internet Marketing - Executive/ Manager', 'Qualification:                         CA (Chartered Accountant),  CS (Company Secretary),  ICWA,  M.Arch. (Architecture),  M.Com. (Commerce),  M.Ed. (Education),  M.Pharm. (Pharmacy),  M.Phil. (Philosophy),  M.Sc. (Science),  MA (Arts),  MBA/ PGDM,  MCA/ PGDCA,  MD/ MS (Medicine),  ME/ M.Tech./ MS (Engg/ Sciences),  Master of Dental Surgery (MDS),  ML/ LLM (Law)                                                                                       Any Graduate', 'CA (Chartered Accountant),  CS (Company Secretary),  ICWA,  M.Arch. (Architecture),  M.Com. (Commerce),  M.Ed. (Education),  M.Pharm. (Pharmacy),  M.Phil. (Philosophy),  M.Sc. (Science),  MA (Arts),  MBA/ PGDM,  MCA/ PGDCA,  MD/ MS (Medicine),  ME/ M.Tech./ MS (Engg/ Sciences),  Master of Dental Surgery (MDS),  ML/ LLM (Law)', 'Any Graduate', 'Employment Type:               Part Time', 'Vacancies: 90']","['Part Time ', 'Online Promotion ', 'internet advertising ', 'online marketing ', 'FRESHERS ', 'DATA ENTRY ', 'COMPUTER OPERATOR ', 'GRADUATE FRESHER ', 'MBA FRESHER ', 'FREELANCER ', 'Internet Job ']","Ahmedabad (Gujarat), Bengaluru/ Bangalore (Karnataka), Hyderabad/ Secunderabad (Andhra Pradesh), Kolkata (West Bengal), Pune (Maharashtra)"
2424,"['Job Function: Operations/Customer Service/Telecalling/Backend', 'Industry: CRM/CallCentres/BPO/ITES/Med.Trans', 'Specialization:Any Process - Domestic BPO Type,Blended Process - Both BPO Type,Blended Process - Domestic BPO Type,Blended Process - International BPO Type', 'Role:               Customer Care Executive/ Associate - Non Voice/ Web, Customer Care Executive/ Associate - Voice, Technical Support Associate (Non Voice), Technical Support - Asst. Team Lead/ Mentor (Voice)', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['call center ', 'Customer Care ', 'customer care executive ', 'csa ', 'field executive ', 'Data Analysis ', 'Analysis Design ', 'System Analysis ', 'Business Analysis ', 'domestic call center ', 'bpo ']","Chandigarh (Punjab), Panchkula (Haryana), Mohali (Punjab)"
2425,"['Job Function: Hotel/Restaurant,Front Office Staff/Secretarial/Computer Operator', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality,  Marine/Aviation/Military/Mining/Shipping', 'Specialization:Front Desk,Ground Staff,Data entry,Front Office', 'Role:               Cashier, Front Office/ Customer Relations - Executive, Computer Operator/ Data Entry Operator, Fresher', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['DATA Entry ', 'computer operator ', 'office assistant ', 'receptionist ', 'back office assistant ', 'Case Counter ', 'Food Counter ', 'Luggage Counter ', 'Front Desk ', 'front office ', 'Store Boy ']","Saharanpur (Uttar Pradesh), Varanasi / Banaras (Uttar Pradesh), UTTAR PRADESH (Uttar Pradesh), Dehradun (Uttaranchal), Haldwani (Uttaranchal)"
2426,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Bhubaneshwar (Orissa), Paradeep (Orissa), Rourkela (Orissa), Amritsar (Punjab), Batala (Punjab)"
2427,"['Job Function: Hotel/Restaurant,Front Office Staff/Secretarial/Computer Operator', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality,  Marine/Aviation/Military/Mining/Shipping', 'Specialization:Front Desk,Ground Staff,Data entry,Front Office', 'Role:               Cashier, Front Office/ Customer Relations - Executive, Computer Operator/ Data Entry Operator, Fresher', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['DATA Entry ', 'computer operator ', 'office assistant ', 'receptionist ', 'back office assistant ', 'Case Counter ', 'Food Counter ', 'Luggage Counter ', 'Front Desk ', 'front office ', 'Store Boy ']","Saharanpur (Uttar Pradesh), Varanasi / Banaras (Uttar Pradesh), UTTAR PRADESH (Uttar Pradesh), Dehradun (Uttaranchal), Haldwani (Uttaranchal)"
2428,"['Job Function: Finance,Front Office Staff/Secretarial/Computer Operator', 'Industry: Banking,  Insurance', 'Specialization:Data entry,Front Office,Receptionists,Back Office', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Credit Functions ', 'Phone Banking ', 'Personal Loans ', 'data entry ', 'Back Office Operations ', 'clerk ', 'account assistant ', 'accountant ', 'relationship manager ']","Asansol (West Bengal), Durgapur (West Bengal), Kharagpur (West Bengal), Raniganj (West Bengal), WEST BENGAL (West Bengal)"
2429,"['Job Function: Ticketing/Reservation/Travel Agent/Airlines', 'Industry: Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Air Hostess,Cabin Crew,Ground Staff,Ticketing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Domestic Ticketing ', 'Ticketing ', 'Airport Handling Operation Ground Handling ', 'Aerospace Aviation Defense ', 'Data entry ', 'Airport ']","Kolhapur (Maharashtra), Mahabaleshwar (Maharashtra), Mumbai (Maharashtra), Nagpur (Maharashtra), Nasik (Maharashtra)"
2430,"['Job Function: Operations/Customer Service/Telecalling/Backend,Ticketing/Reservation/Travel Agent/Airlines', 'Industry: CRM/CallCentres/BPO/ITES/Med.Trans,  Hotel/Travel/Tourism/Airlines/Hospitality', 'Specialization:Any Process - Domestic BPO Type,Air Hostess,Cabin Crew,Ground Staff', 'Role:               Travel Agent, Air Hostess/ Flight Steward/ Cabin Crew, Flight Services Manager, Ground Staff/ Ground Attendant', 'Qualification:                         CA (Chartered Accountant),  CS (Company Secretary),  ICWA,  M.Arch. (Architecture),  M.Com. (Commerce),  M.Ed. (Education),  M.Pharm. (Pharmacy),  M.Phil. (Philosophy),  M.Sc. (Science),  MA (Arts),  MBA/ PGDM,  MCA/ PGDCA,  MD/ MS (Medicine),  ME/ M.Tech./ MS (Engg/ Sciences),  Master of Dental Surgery (MDS),  ML/ LLM (Law)                                                                                       Any Graduate', 'CA (Chartered Accountant),  CS (Company Secretary),  ICWA,  M.Arch. (Architecture),  M.Com. (Commerce),  M.Ed. (Education),  M.Pharm. (Pharmacy),  M.Phil. (Philosophy),  M.Sc. (Science),  MA (Arts),  MBA/ PGDM,  MCA/ PGDCA,  MD/ MS (Medicine),  ME/ M.Tech./ MS (Engg/ Sciences),  Master of Dental Surgery (MDS),  ML/ LLM (Law)', 'Any Graduate', 'Employment Type:               Full Time']","['Ground staff ', 'Air ticketing ', 'Cabin crew ', 'Passport checking ', 'Reservations ', 'Airline ', 'Screening ', 'Data Centre Operation ', 'Back Office ', 'back office executive ', 'account executive ']","Jammu (Jammu & Kashmir), Srinagar (Jammu & Kashmir), Bokaro (Jharkhand), Jamshedpur (Jharkhand), Ranchi (Jharkhand)"
